action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23299476,[],CHEMBL4841800,Inhibition of TNNI3K (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)c(F)c2F)ncn1,,,CHEMBL4840354,J Med Chem,2021,"{'bei': '17.52', 'le': '0.34', 'lle': '2.45', 'sei': '8.73'}",CHEMBL4857556,,CHEMBL4857556,7.70,0,http://www.openphacts.org/units/Nanomolar,3625928,=,1,1,=,,IC50,nM,,20.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,20.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23299477,[],CHEMBL4841800,Inhibition of TNNI3K (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2Cl)ncn1,,,CHEMBL4840354,J Med Chem,2021,"{'bei': '16.68', 'le': '0.33', 'lle': '1.67', 'sei': '8.28'}",CHEMBL4874491,,CHEMBL4874491,7.30,0,http://www.openphacts.org/units/Nanomolar,3625929,=,1,1,=,,IC50,nM,,50.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,50.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23299478,[],CHEMBL4841800,Inhibition of TNNI3K (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)c3ccccc23)ncn1,,,CHEMBL4840354,J Med Chem,2021,"{'bei': '16.77', 'le': '0.31', 'lle': '1.47', 'sei': '8.62'}",CHEMBL4870768,,CHEMBL4870768,7.60,0,http://www.openphacts.org/units/Nanomolar,3625930,=,1,1,=,,IC50,nM,,25.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,25.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23299479,[],CHEMBL4841800,Inhibition of TNNI3K (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNc1cc(Oc2c(C)cc(NC(=O)Nc3cccc(C(F)(F)F)c3)c3ccccc23)ncn1,,,CHEMBL4840354,J Med Chem,2021,"{'bei': '16.03', 'le': '0.30', 'lle': '1.05', 'sei': '8.50'}",CHEMBL4875166,,CHEMBL4875166,7.50,0,http://www.openphacts.org/units/Nanomolar,3625931,=,1,1,=,,IC50,nM,,32.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,32.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23299480,[],CHEMBL4841800,Inhibition of TNNI3K (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2C)ncn1,,,CHEMBL4840354,J Med Chem,2021,,CHEMBL4859380,,CHEMBL4859380,,0,http://www.openphacts.org/units/Nanomolar,3625932,<=,1,1,<=,,IC50,nM,,10.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,10.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23299481,[],CHEMBL4841800,Inhibition of TNNI3K (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNc1cc(Oc2c(C)cc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2C)ncn1,,,CHEMBL4840354,J Med Chem,2021,"{'bei': '17.62', 'le': '0.33', 'lle': '2.01', 'sei': '8.62'}",CHEMBL4868757,,CHEMBL4868757,7.60,0,http://www.openphacts.org/units/Nanomolar,3625933,=,1,1,=,,IC50,nM,,25.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,25.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23299482,[],CHEMBL4841800,Inhibition of TNNI3K (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNc1cc(Oc2cc(C)c(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2C)ncn1,,,CHEMBL4840354,J Med Chem,2021,"{'bei': '17.37', 'le': '0.33', 'lle': '1.90', 'sei': '8.50'}",CHEMBL4870044,,CHEMBL4870044,7.50,0,http://www.openphacts.org/units/Nanomolar,3625934,=,1,1,=,,IC50,nM,,32.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,32.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23299483,[],CHEMBL4841800,Inhibition of TNNI3K (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNc1cc(Oc2c(Cl)cc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2Cl)ncn1,,,CHEMBL4840354,J Med Chem,2021,"{'bei': '16.94', 'le': '0.35', 'lle': '1.72', 'sei': '9.07'}",CHEMBL4869303,,CHEMBL4869303,8.00,0,http://www.openphacts.org/units/Nanomolar,3625935,=,1,1,=,,IC50,nM,,10.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,10.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23299484,[],CHEMBL4841800,Inhibition of TNNI3K (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNc1cc(Oc2c(F)cc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2F)ncn1,,,CHEMBL4840354,J Med Chem,2021,"{'bei': '17.52', 'le': '0.34', 'lle': '2.45', 'sei': '8.73'}",CHEMBL4865373,,CHEMBL4865373,7.70,0,http://www.openphacts.org/units/Nanomolar,3625936,=,1,1,=,,IC50,nM,,20.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,20.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23299485,[],CHEMBL4841800,Inhibition of TNNI3K (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNc1cc(Oc2c(C)cc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2Cl)ncn1,,,CHEMBL4840354,J Med Chem,2021,"{'bei': '15.72', 'le': '0.31', 'lle': '1.16', 'sei': '8.06'}",CHEMBL4856606,,CHEMBL4856606,7.10,0,http://www.openphacts.org/units/Nanomolar,3625937,=,1,1,=,,IC50,nM,,79.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,79.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23299486,[],CHEMBL4841800,Inhibition of TNNI3K (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CCc1cc(NC(=O)Nc2cccc(C(F)(F)F)c2)cc(Cl)c1Oc1cc(NC)ncn1,,,CHEMBL4840354,J Med Chem,2021,,CHEMBL4867552,,CHEMBL4867552,,0,http://www.openphacts.org/units/Nanomolar,3625938,<=,1,1,<=,,IC50,nM,,10.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,10.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23299487,[],CHEMBL4841800,Inhibition of TNNI3K (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3[nH]ccc23)c1,,,CHEMBL4840354,J Med Chem,2021,"{'bei': '21.08', 'le': '0.42', 'lle': '5.62', 'sei': '7.09'}",CHEMBL3613195,,CHEMBL3613195,7.30,1,http://www.openphacts.org/units/Nanomolar,3625939,=,1,1,=,,IC50,nM,,50.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,50.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23299488,[],CHEMBL4841800,Inhibition of TNNI3K (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3cc(OC)c(OC)cc23)c1,,,CHEMBL4840354,J Med Chem,2021,"{'bei': '18.21', 'le': '0.36', 'lle': '5.24', 'sei': '7.19'}",CHEMBL3815093,,CHEMBL3815093,7.60,1,http://www.openphacts.org/units/Nanomolar,3625887,=,1,1,=,,IC50,nM,,25.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,25.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23299489,[],CHEMBL4841800,Inhibition of TNNI3K (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CCS(=O)(=O)c1ccc(S(=O)(=O)NC)cc1Nc1cc(Nc2ccc(Cl)cn2)ncn1,,,CHEMBL4840354,J Med Chem,2021,,CHEMBL4094739,,CHEMBL4094739,,1,http://www.openphacts.org/units/Nanomolar,3625888,<=,1,1,<=,,IC50,nM,,10.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,10.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23299490,[],CHEMBL4841800,Inhibition of TNNI3K (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,,,CHEMBL4840354,J Med Chem,2021,"{'bei': '15.06', 'le': '0.30', 'lle': '1.45', 'sei': '7.58'}",CHEMBL1336,SORAFENIB,CHEMBL1336,7.00,0,http://www.openphacts.org/units/Nanomolar,3625889,=,1,1,=,,IC50,nM,,100.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,100.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23299492,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.8333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '50.0'}]",CHEMBL4841801,Inhibition of human myc-TNNI3K expressed in HEK-MSR2 cells assessed as reduction in TNNI3K autophosphorylation preincubated for 30 mins followed by pervanadate addition and measured after 20 mins by DELFIA,B,,,BAO_0000190,BAO_0000219,cell-based format,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,,,CHEMBL4840354,J Med Chem,2021,"{'bei': '14.20', 'le': '0.28', 'lle': '1.05', 'sei': '7.15'}",CHEMBL1336,SORAFENIB,CHEMBL1336,6.60,0,http://www.openphacts.org/units/Nanomolar,3625889,=,1,1,=,,IC50,nM,,250.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,250.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23299493,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.8333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '50.0'}]",CHEMBL4841801,Inhibition of human myc-TNNI3K expressed in HEK-MSR2 cells assessed as reduction in TNNI3K autophosphorylation preincubated for 30 mins followed by pervanadate addition and measured after 20 mins by DELFIA,B,,,BAO_0000190,BAO_0000219,cell-based format,CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,,,CHEMBL4840354,J Med Chem,2021,"{'bei': '19.09', 'le': '0.36', 'lle': '2.73', 'sei': '8.73'}",CHEMBL4863580,,CHEMBL4863580,7.70,0,http://www.openphacts.org/units/Nanomolar,3625901,=,1,1,=,,IC50,nM,,20.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,20.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23299494,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.8333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '50.0'}]",CHEMBL4841801,Inhibition of human myc-TNNI3K expressed in HEK-MSR2 cells assessed as reduction in TNNI3K autophosphorylation preincubated for 30 mins followed by pervanadate addition and measured after 20 mins by DELFIA,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,,,CHEMBL4840354,J Med Chem,2021,"{'bei': '20.02', 'le': '0.38', 'lle': '3.29', 'sei': '7.63'}",CHEMBL4849349,,CHEMBL4849349,7.80,0,http://www.openphacts.org/units/Nanomolar,3625902,=,1,1,=,,IC50,nM,,16.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,16.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23299495,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.8333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '50.0'}]",CHEMBL4841801,Inhibition of human myc-TNNI3K expressed in HEK-MSR2 cells assessed as reduction in TNNI3K autophosphorylation preincubated for 30 mins followed by pervanadate addition and measured after 20 mins by DELFIA,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccc(Oc2cc(NCCO)ncn2)cc1)Nc1cccc(C(F)(F)F)c1,,,CHEMBL4840354,J Med Chem,2021,"{'bei': '17.07', 'le': '0.33', 'lle': '3.06', 'sei': '6.82'}",CHEMBL4871527,,CHEMBL4871527,7.40,0,http://www.openphacts.org/units/Nanomolar,3625911,=,1,1,=,,IC50,nM,,40.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,40.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23299496,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.8333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '50.0'}]",CHEMBL4841801,Inhibition of human myc-TNNI3K expressed in HEK-MSR2 cells assessed as reduction in TNNI3K autophosphorylation preincubated for 30 mins followed by pervanadate addition and measured after 20 mins by DELFIA,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(O)CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,,,CHEMBL4840354,J Med Chem,2021,"{'bei': '15.82', 'le': '0.30', 'lle': '2.19', 'sei': '6.74'}",CHEMBL4854957,,CHEMBL4854957,7.30,0,http://www.openphacts.org/units/Nanomolar,3625914,=,1,1,=,,IC50,nM,,50.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,50.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23299497,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.8333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '50.0'}]",CHEMBL4841801,Inhibition of human myc-TNNI3K expressed in HEK-MSR2 cells assessed as reduction in TNNI3K autophosphorylation preincubated for 30 mins followed by pervanadate addition and measured after 20 mins by DELFIA,B,,,BAO_0000190,BAO_0000219,cell-based format,CNc1cc(Oc2c(C)cc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2C)ncn1,,,CHEMBL4840354,J Med Chem,2021,"{'bei': '18.78', 'le': '0.36', 'lle': '2.51', 'sei': '9.19'}",CHEMBL4868757,,CHEMBL4868757,8.10,0,http://www.openphacts.org/units/Nanomolar,3625933,=,1,1,=,,IC50,nM,,7.9,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,7.9
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23299498,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.8333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '50.0'}]",CHEMBL4841801,Inhibition of human myc-TNNI3K expressed in HEK-MSR2 cells assessed as reduction in TNNI3K autophosphorylation preincubated for 30 mins followed by pervanadate addition and measured after 20 mins by DELFIA,B,,,BAO_0000190,BAO_0000219,cell-based format,CNc1cc(Oc2c(Cl)cc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2Cl)ncn1,,,CHEMBL4840354,J Med Chem,2021,"{'bei': '14.82', 'le': '0.31', 'lle': '0.72', 'sei': '7.94'}",CHEMBL4869303,,CHEMBL4869303,7.00,0,http://www.openphacts.org/units/Nanomolar,3625935,=,1,1,=,,IC50,nM,,100.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,100.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23299499,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.8333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '50.0'}]",CHEMBL4841801,Inhibition of human myc-TNNI3K expressed in HEK-MSR2 cells assessed as reduction in TNNI3K autophosphorylation preincubated for 30 mins followed by pervanadate addition and measured after 20 mins by DELFIA,B,,,BAO_0000190,BAO_0000219,cell-based format,CCc1cc(NC(=O)Nc2cccc(C(F)(F)F)c2)cc(Cl)c1Oc1cc(NC)ncn1,,,CHEMBL4840354,J Med Chem,2021,"{'bei': '15.03', 'le': '0.30', 'lle': '0.81', 'sei': '7.94'}",CHEMBL4867552,,CHEMBL4867552,7.00,0,http://www.openphacts.org/units/Nanomolar,3625938,=,1,1,=,,IC50,nM,,100.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,100.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23299500,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.8333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '50.0'}]",CHEMBL4841801,Inhibition of human myc-TNNI3K expressed in HEK-MSR2 cells assessed as reduction in TNNI3K autophosphorylation preincubated for 30 mins followed by pervanadate addition and measured after 20 mins by DELFIA,B,,,BAO_0000190,BAO_0000219,cell-based format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3[nH]ccc23)c1,,,CHEMBL4840354,J Med Chem,2021,"{'bei': '21.08', 'le': '0.42', 'lle': '5.62', 'sei': '7.09'}",CHEMBL3613195,,CHEMBL3613195,7.30,1,http://www.openphacts.org/units/Nanomolar,3625939,=,1,1,=,,IC50,nM,,50.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,50.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23299501,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.8333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '50.0'}]",CHEMBL4841801,Inhibition of human myc-TNNI3K expressed in HEK-MSR2 cells assessed as reduction in TNNI3K autophosphorylation preincubated for 30 mins followed by pervanadate addition and measured after 20 mins by DELFIA,B,,,BAO_0000190,BAO_0000219,cell-based format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3cc(OC)c(OC)cc23)c1,,,CHEMBL4840354,J Med Chem,2021,"{'bei': '16.77', 'le': '0.33', 'lle': '4.64', 'sei': '6.62'}",CHEMBL3815093,,CHEMBL3815093,7.00,1,http://www.openphacts.org/units/Nanomolar,3625887,=,1,1,=,,IC50,nM,,100.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,100.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23299502,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.8333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '50.0'}]",CHEMBL4841801,Inhibition of human myc-TNNI3K expressed in HEK-MSR2 cells assessed as reduction in TNNI3K autophosphorylation preincubated for 30 mins followed by pervanadate addition and measured after 20 mins by DELFIA,B,,,BAO_0000190,BAO_0000219,cell-based format,CCS(=O)(=O)c1ccc(S(=O)(=O)NC)cc1Nc1cc(Nc2ccc(Cl)cn2)ncn1,,,CHEMBL4840354,J Med Chem,2021,"{'bei': '16.76', 'le': '0.36', 'lle': '5.39', 'sei': '5.66'}",CHEMBL4094739,,CHEMBL4094739,8.10,1,http://www.openphacts.org/units/Nanomolar,3625888,=,1,1,=,,IC50,nM,,8.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,8.0
